Date,SPY,TQQQ,QQQ
2016-07-06,179.5402374267578,1.9526278972625728,
2016-07-07,179.42889404296875,1.9711259603500368,
2016-07-08,182.1006774902344,2.0622236728668213,
2016-07-11,182.74295043945312,2.097429752349853,
2016-07-12,184.0703125,2.1304473876953125,
2016-07-13,184.0446014404297,2.115529537200928,
2016-07-14,185.0722198486328,2.15849232673645,
2016-07-15,184.8238525390625,2.146360397338867,
2016-07-18,185.320541381836,2.189124345779419,
2016-07-19,185.13211059570312,2.166449069976806,
2016-07-20,185.90284729003903,2.2406394481658936,
2016-07-21,185.2006225585937,2.227313756942749,
2016-07-22,186.0313415527344,2.2531700134277344,
2016-07-25,185.52609252929688,2.255159378051758,
2016-07-26,185.6117248535156,2.2627177238464355,
2016-07-27,185.41470336914065,2.306874513626098,
2016-07-28,185.6288146972656,2.33193588256836,
2016-07-29,185.9285125732422,2.347252607345581,
2016-08-01,185.7743988037109,2.3840482234954834,
2016-08-02,184.5841217041016,2.330344915390014,
2016-08-03,185.12356567382807,2.3524227142333984,
2016-08-04,185.320541381836,2.373507261276245,
2016-08-05,186.83624267578125,2.442128896713257,
2016-08-08,186.7249755859375,2.4343717098236084,
2016-08-09,186.83624267578125,2.4504826068878174,
2016-08-10,186.3738250732422,2.431586503982544,
2016-08-11,187.23873901367188,2.4630134105682373,
2016-08-12,187.0760955810547,2.467587947845459,
2016-08-15,187.6155548095703,2.4986164569854736,
2016-08-16,186.64784240722656,2.459233283996582,
2016-08-17,186.9989624023437,2.4707698822021484,
2016-08-18,187.41856384277344,2.4731574058532715,
2016-08-19,187.14456176757807,2.4697751998901367,
2016-08-22,187.13595581054688,2.47216272354126,
2016-08-23,187.51280212402344,2.4868814945220947,
2016-08-24,186.55368041992188,2.438945770263672,
2016-08-25,186.4252166748047,2.427409648895264,
2016-08-26,186.0741424560547,2.439145088195801,
2016-08-29,186.99038696289065,2.4459073543548584,
2016-08-30,186.68215942382807,2.4238288402557373,
2016-08-31,186.1511688232422,2.417464017868042,
2016-09-01,186.1597595214844,2.428204298019409,
2016-09-02,186.9989624023437,2.4566478729248047,
2016-09-06,187.56417846679688,2.502197027206421,
2016-09-07,187.54698181152344,2.5067710876464844,
2016-09-08,187.1188507080078,2.463809013366699,
2016-09-09,182.64019775390625,2.277038812637329,
2016-09-12,185.26060485839844,2.393794775009156,
2016-09-13,182.59735107421875,2.337306499481201,
2016-09-14,182.52886962890625,2.367340564727783,
2016-09-15,184.3528747558593,2.4771344661712646,
2016-09-16,183.6402282714844,2.4743502140045166,
2016-09-19,183.67469787597656,2.4419291019439697,
2016-09-20,183.68328857421875,2.4554545879364014,
2016-09-21,185.7489318847656,2.52686071395874,
2016-09-22,186.9193878173828,2.585935354232788,
2016-09-23,185.8951873779297,2.53939175605774,
2016-09-26,184.3890686035156,2.476339101791382,
2016-09-27,185.53369140625,2.5465521812438965,
2016-09-28,186.45465087890625,2.5604751110076904,
2016-09-29,184.7677154541016,2.5061755180358887,
2016-09-30,186.1619873046875,2.557690382003784,
2016-10-03,185.7144775390625,2.5519232749938965,
2016-10-04,184.7677154541016,2.5374016761779785,
2016-10-05,185.58534240722656,2.563856840133667,
2016-10-06,185.7144775390625,2.5598788261413574,
2016-10-07,185.07752990722656,2.543171167373657,
2016-10-10,186.04151916503903,2.588719129562378,
2016-10-11,183.69186401367188,2.481709718704224,
2016-10-12,183.93289184570312,2.4765379428863525,
2016-10-13,183.33038330078125,2.4474987983703613,
2016-10-14,183.42507934570312,2.4530675411224365,
2016-10-17,182.7881622314453,2.4361610412597656,
2016-10-18,183.93289184570312,2.4986164569854736,
2016-10-19,184.42344665527344,2.4996109008789062,
2016-10-20,184.0792236328125,2.4890694618225098,
2016-10-21,184.1652374267578,2.516120433807373,
2016-10-24,184.9484405517578,2.607813835144043,
2016-10-25,184.32876586914065,2.5817580223083496,
2016-10-26,183.9586944580078,2.532231330871582,
2016-10-27,183.4681396484375,2.496826171875,
2016-10-28,182.9258575439453,2.453664541244507,
2016-10-31,182.9344787597656,2.439741849899292,
2016-11-01,181.6090850830078,2.389618396759033,
2016-11-02,180.51600646972656,2.3273611068725586,
2016-11-03,179.68975830078125,2.260331630706787,
2016-11-04,179.4918212890625,2.234673023223877,
2016-11-07,183.45089721679688,2.394789218902588,
2016-11-08,184.27716064453125,2.441730499267578,
2016-11-09,186.2308959960937,2.4759411811828613,
2016-11-10,186.6956024169922,2.3581907749176025,
2016-11-11,186.26524353027344,2.3562018871307373,
2016-11-14,186.4115600585937,2.2766408920288086,
2016-11-15,187.86610412597656,2.382059335708618,
2016-11-16,187.5132293701172,2.4208455085754395,
2016-11-17,188.47723388671875,2.4769363403320312,
2016-11-18,188.055404663086,2.4490890502929688,
2016-11-21,189.4755096435547,2.5226848125457764,
2016-11-22,189.8456420898437,2.545358896255493,
2016-11-23,189.9489288330078,2.514727830886841,
2016-11-25,190.6546630859375,2.53899359703064,
2016-11-28,189.7595672607422,2.5248711109161377,
2016-11-29,190.12960815429688,2.549137592315674,
2016-11-30,189.6734771728516,2.466593742370605,
2016-12-01,188.9763641357422,2.3311409950256348,
2016-12-02,189.071029663086,2.3404886722564697,
2016-12-05,190.2071075439453,2.394590377807617,
2016-12-06,190.8096160888672,2.4118947982788086,
2016-12-07,193.3055114746093,2.501401424407959,
2016-12-08,193.7788543701172,2.516717433929444,
2016-12-09,194.9493408203125,2.575591564178467,
2016-12-12,194.72560119628903,2.5397889614105225,
2016-12-13,196.0252227783203,2.6390421390533447,
2016-12-14,194.40711975097656,2.619748115539551,
2016-12-15,195.20762634277344,2.635659694671631,
2016-12-16,194.82579040527344,2.603636741638184,
2016-12-19,195.2499847412109,2.635462045669556,
2016-12-20,196.00320434570312,2.667286157608032,
2016-12-21,195.45782470703125,2.657936811447144,
2016-12-22,195.12017822265625,2.6348650455474854,
2016-12-23,195.40586853027344,2.643019676208496,
2016-12-27,195.89064025878903,2.681607246398926,
2016-12-28,194.271728515625,2.619549512863159,
2016-12-29,194.22848510742188,2.606819868087769,
2016-12-30,193.51852416992188,2.530640125274658,
2017-01-03,194.9989624023437,2.591902494430542,
2017-01-04,196.1590270996093,2.636058568954468,
2017-01-05,196.00320434570312,2.682800531387329,
2017-01-06,196.70445251464844,2.7508249282836914,
2017-01-09,196.05514526367188,2.778671979904175,
2017-01-10,196.05514526367188,2.794583559036255,
2017-01-11,196.6092529296875,2.8160648345947266,
2017-01-12,196.1157684326172,2.801744222640991,
2017-01-13,196.56594848632807,2.83396577835083,
2017-01-17,195.8733062744141,2.807313680648804,
2017-01-18,196.30621337890625,2.826408624649048,
2017-01-19,195.5790405273437,2.818849563598633,
2017-01-20,196.2975616455078,2.8371496200561523,
2017-01-23,195.7867431640625,2.8435134887695312,
2017-01-24,197.0420837402344,2.90278697013855,
2017-01-25,198.74755859375,2.9875197410583496,
2017-01-26,198.5398406982422,2.9998507499694824,
2017-01-27,198.2281646728516,3.0141727924346924,
2017-01-30,196.99880981445312,2.9457504749298096,
2017-01-31,196.98146057128903,2.929439783096313,
2017-02-01,197.0594482421875,2.985132932662964,
2017-02-02,197.1892852783203,2.977574348449707,
2017-02-03,198.54844665527344,3.0034310817718506,
2017-02-06,198.19351196289065,3.0145702362060547,
2017-02-07,198.20217895507807,3.0455989837646484,
2017-02-08,198.46188354492188,3.0627052783966064,
2017-02-09,199.6392822265625,3.094528913497925,
2017-02-10,200.42713928222656,3.125160455703736,
2017-02-13,201.51795959472656,3.1800568103790283,
2017-02-14,202.3230895996093,3.209892511367798,
2017-02-15,203.37928771972656,3.265187740325928,
2017-02-16,203.2061767578125,3.2624027729034424,
2017-02-17,203.5265045166016,3.303377389907837,
2017-02-21,204.738510131836,3.3558874130249023,
2017-02-22,204.55670166015625,3.356285333633423,
2017-02-23,204.6952667236328,3.320084810256958,
2017-02-24,204.9549255371093,3.33798623085022,
2017-02-27,205.27525329589844,3.3479316234588623,
2017-02-28,204.7211761474609,3.321676731109619,
2017-03-01,207.5867614746093,3.429083824157715,
2017-03-02,206.27951049804688,3.3749823570251465,
2017-03-03,206.409408569336,3.392485380172729,
2017-03-06,205.7947235107422,3.3690147399902344,
2017-03-07,205.1800537109375,3.352307081222534,
2017-03-08,204.799072265625,3.369412660598755,
2017-03-09,205.058837890625,3.379756212234497,
2017-03-10,205.7774200439453,3.4167513847351074,
2017-03-13,205.8812866210937,3.436641216278076,
2017-03-14,205.0934600830078,3.411182880401612,
2017-03-15,206.8682403564453,3.470853328704834,
2017-03-16,206.46131896972656,3.4688637256622314,
2017-03-17,206.09878540039065,3.46051025390625,
2017-03-20,205.8726806640625,3.470853328704834,
2017-03-21,203.2293395996093,3.3161063194274902,
2017-03-22,203.7076110839844,3.3813469409942627,
2017-03-23,203.4902191162109,3.3542957305908203,
2017-03-24,203.34239196777344,3.372594356536865,
2017-03-27,203.1337127685547,3.3904964923858643,
2017-03-28,204.61192321777344,3.454145908355713,
2017-03-29,204.8031616210937,3.4998931884765625,
2017-03-30,205.4552459716797,3.517396688461304,
2017-03-31,204.97708129882807,3.5090432167053223,
2017-04-03,204.62057495117188,3.5014843940734863,
2017-04-04,204.75100708007807,3.517396688461304,
2017-04-05,204.1423492431641,3.477217674255371,
2017-04-06,204.71620178222656,3.4800028800964355,
2017-04-07,204.50753784179688,3.476024389266968,
2017-04-10,204.62925720214844,3.4800028800964355,
2017-04-11,204.38577270507807,3.4362447261810303,
2017-04-12,203.4902191162109,3.390894651412964,
2017-04-13,202.16860961914065,3.3507156372070312,
2017-04-17,203.9597625732422,3.4302773475646973,
2017-04-18,203.35110473632807,3.420332193374634,
2017-04-19,202.9772491455078,3.4322664737701416,
2017-04-20,204.62925720214844,3.515407085418701,
2017-04-21,203.97715759277344,3.5138161182403564,
2017-04-24,206.22048950195312,3.641512632369995,
2017-04-25,207.42041015625,3.7222659587860094,
2017-04-26,207.2899475097656,3.705956697463989,
2017-04-27,207.4638519287109,3.770797729492188,
2017-04-28,207.0117034912109,3.7922794818878174,
2017-05-01,207.533432006836,3.887752771377564,
2017-05-02,207.6116638183593,3.9108262062072754,
2017-05-03,207.3595123291016,3.8722386360168457,
2017-05-04,207.60299682617188,3.8762173652648926,
2017-05-05,208.4203338623047,3.918384552001953,
2017-05-08,208.385498046875,3.941854953765869,
2017-05-09,208.1942596435547,3.9852163791656494,
2017-05-10,208.56814575195312,3.991580247879028,
2017-05-11,208.14208984375,3.982033252716065,
2017-05-12,207.7942657470703,4.007890701293945,
2017-05-15,208.9420166015625,4.045284271240234,
2017-05-16,208.750717163086,4.096204280853272,
2017-05-17,205.04669189453125,3.7863125801086426,
